Classe,Número do RIP,Id. Utilização,Data de cadastramento,UF,Município,Endereço,Bairro,Conceituação,Tipo Imóvel,Regime de Utilização,Proprietário Oficial,Data do Início da Utilização,Área do Terreno Total,Área da União,lat,lng,format_address
USO ESPECIAL,7107010105001,7107010115007.0,28-04-2011,SP,SAO PAULO,R OLGA AMATO 131 133 CEP: 4475120,JARDIM RUBILENE,NACIONAL INTERIOR,CASA,Em regularização - Outros,União (Adm. Pub. Fed. direta),27-04-2011,"         250,00","         250,00",-23.7039912,-46.6343466,"R. Olga Amato, 131 - Jardim Rubilene, São Paulo - SP, 04475-120, Brazil"
USO ESPECIAL,7107010145003,7107010155009.0,28-04-2011,SP,SAO PAULO,AV JOSE CELSO PINTO COELHO 318 ESQUINA COM  RUA MARY GARDEN (ANTIGA RUA 7) CEP: 4475470,JARDIM RUBILENE,NACIONAL INTERIOR,CASA,Em regularização - Outros,União (Adm. Pub. Fed. direta),27-04-2011,"         255,00","         255,00",-23.7039863,-46.6350767,"Av. José Celso Pinto Coelho, 318 - Jardim Rubilene, São Paulo - SP, 04475-470, Brazil"
USO ESPECIAL,7107010165004,7107010175000.0,28-04-2011,SP,SAO PAULO,R FERRUCIO CASTAGNA 188 ESQUINA COM  RUA MARY GARDEN (ANTIGA RUA 7) CEP: 4475450,JARDIM RUBILENE,NACIONAL INTERIOR,CASA,Em regularização - Outros,União (Adm. Pub. Fed. direta),27-04-2011,"         255,00","         255,00",-23.7034981,-46.6355392,"R. Ferrúcio Castagna, 188 - Jardim Rubilene, São Paulo - SP, 04475-450, Brazil"
USO ESPECIAL,7107010185005,7107010195000.0,28-04-2011,SP,SAO PAULO,AV JOSE CELSO PINTO COELHO 246  CEP: 4475470,JARDIM RUBILENE,NACIONAL INTERIOR,CASA,Em regularização - Outros,União (Adm. Pub. Fed. direta),27-04-2011,"         250,00","         250,00",-23.7034783,-46.6348609,"Av. José Celso Pinto Coelho, 246 - Jardim Rubilene, São Paulo - SP, 04475-470, Brazil"
USO ESPECIAL,7107010205006,7107010215001.0,28-04-2011,SP,SAO PAULO,R LUIS HASSELMAN 74 ANTIGA RUA 4 CEP: 4475630,ELDORADO,NACIONAL INTERIOR,CASA,Em regularização - Outros,União (Adm. Pub. Fed. direta),27-04-2011,"         150,00","         150,00",-23.7048527,-46.6332701,"R. Luís Hasselman, 74 - Eldorado, São Paulo - SP, 04475-630, Brazil"
USO ESPECIAL,7107010225007,7107010235002.0,28-04-2011,SP,SAO PAULO,R FERRUCIO CASTAGNA 213  CEP: 4475450,JARDIM RUBILENE,NACIONAL INTERIOR,CASA,Em regularização - Outros,União (Adm. Pub. Fed. direta),27-04-2011,"         250,00","         250,00",-23.7035709,-46.6353519,"R. Ferrúcio Castagna, 213 - Jardim Rubilene, São Paulo - SP, 04475-450, Brazil"
USO ESPECIAL,7107010245008,7107010255003.0,28-04-2011,SP,SAO PAULO,AV JOSE CELSO PINTO COELHO 311  CEP: 4475470,JARDIM RUBILENE,NACIONAL INTERIOR,CASA,Em regularização - Outros,União (Adm. Pub. Fed. direta),27-04-2011,"         125,00","         125,00",-23.7041187,-46.6349313,"Av. José Celso Pinto Coelho, 311 - Jardim Rubilene, São Paulo - SP, 04475-470, Brazil"
USO ESPECIAL,7107010765001,7107010775007.0,08-08-2012,SP,SAO PAULO,R OTAVIO TARQUINIO DE SOUZA 709  CEP: 4613001,CAMPO BELO,NÃO INFORMADO,RESIDÊNCIA,Uso em Serviço Público ,Outros,02-12-1968,"       2.400,00","       2.400,00",-23.6185556,-46.6678087,"R. Otávio Tarquínio de Sousa, 709 - Campo Belo, São Paulo - SP, 04613-002, Brazil"
USO ESPECIAL,7107013215002,7107013225008.0,13-09-2013,SP,SAO PAULO,R GALDINO CATUNDA GODIN 340 L. 15 – Q. 18 – G. B CEP: 8491030,JARDIM MARISTELA,NACIONAL INTERIOR,CASA,Disponível para Alienação,União (Adm. Pub. Fed. direta),16-10-2009,"         125,00","         125,00",-23.4873296,-46.7533958,"Rua Galdino Catunda Gondim, 340 - 15 q - Jardim Vista Linda, São Paulo - SP, 05159-220, Brazil"
USO ESPECIAL,7107016475005,7107016485000.0,25-04-2016,SP,SAO PAULO,EST DA BARRAGEM S/N IMÓVEL IV - TÍTULO Nº 7 (862 – 158) CEP: 4895020,COLONIA ZONA SUL,NACIONAL INTERIOR,CASA,Disponível para Alienação,União (Adm. Pub. Fed. direta),25-04-2016,"       3.562,33","       3.562,33",-23.866552,-46.6623112,"Parada Cinquenta e Sete, São Paulo - State of São Paulo, 04895-020, Brazil"
USO ESPECIAL,7107016815000,7107016825006.0,28-03-2017,SP,SAO PAULO,R DOUTOR MARIO VICENTE 491  CEP: 4270000,VILA DOM PEDRO I,NACIONAL INTERIOR,CASA,Locação de Terceiros,Outros,01-11-2019,"         150,00","         150,00",-23.5881815,-46.614327,"R. Dr. Mario Vicente, 491 - Vila Dom Pedro I, São Paulo - SP, 04270-000, Brazil"
USO ESPECIAL,7107016835001,7107016845007.0,28-03-2017,SP,SAO PAULO,R CORONEL SOUSA REIS 64  CEP: 3069010,VILA ZILDA TATUAPE,NACIONAL INTERIOR,CASA,Locação de Terceiros,Outros,01-09-2015,"         200,00","         200,00",-23.5348173,-46.56744279999999,"R. Cel. Sousa Reis, 64 - Tatuapé, São Paulo - SP, 03069-010, Brazil"
USO ESPECIAL,7107016895004,7107016905000.0,29-03-2017,SP,SAO PAULO,R ENGENHO DA SERRA 72  CEP: 2931050,VILA PEREIRA CERCA,NACIONAL INTERIOR,CASA,Locação de Terceiros,Outros,21-03-2018,"         113,00","         113,00",-23.4980606,-46.7102852,"R. Engenho da Serra, 72 - Vila Pereira Cerca, São Paulo - SP, 02931-050, Brazil"
USO ESPECIAL,7107017095001,7107017105007.0,30-08-2017,SP,SAO PAULO,R MARQUES DE ITU 266 5º ANDAR - CJTO 52 CEP: 1223000,VILA BUARQUE,NACIONAL INTERIOR,CASA,Locação de Terceiros,Outros,28-08-2017,"          63,00","          63,00",-23.5436524,-46.6468352,"R. Marquês de Itu, 266 - 5º ANDAR - CJTO 52 - Vila Buarque, São Paulo - SP, 01223-000, Brazil"
USO ESPECIAL,7107017955000,7107017965006.0,21-11-2018,SP,SAO PAULO,R ANTONIO MACUCO ALVES 110 CASA 03 - CONDOMÍNIO RESIDENCIAL VILLA BORGHESE CEP: 5382050,JARDIM SARAH,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),12-08-2019,"       1.500,00","       1.500,00",-23.5731195,-46.76271819999999,"R. Antônio Macuco Alves, 110 - CASA 03 - Jardim Sarah, São Paulo - SP, 05382-050, Brazil"
USO ESPECIAL,7107017975001,7107017985007.0,21-11-2018,SP,SAO PAULO,R ANTONIO MACUCO ALVES 110 CASA 04 - CONDOMÍNIO RESIDENCIAL VILLA BORGHESE CEP: 5382050,JARDIM SARAH,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),12-08-2019,"       1.500,00","       1.500,00",-23.5731195,-46.76271819999999,"R. Antônio Macuco Alves, 110 - CASA 04 - Jardim Sarah, São Paulo - SP, 05382-050, Brazil"
USO ESPECIAL,7107017995002,7107018005006.0,21-11-2018,SP,SAO PAULO,R ANTONIO MACUCO ALVES 110 CASA 05 - CONDOMÍNIO RESIDENCIAL VILLA BORGHESE CEP: 5382050,JARDIM SARAH,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),12-08-2019,"       1.500,00","       1.500,00",-23.5731195,-46.76271819999999,"R. Antônio Macuco Alves, 110 - CASA 05 - Jardim Sarah, São Paulo - SP, 05382-050, Brazil"
USO ESPECIAL,7107018015001,7107018025007.0,21-11-2018,SP,SAO PAULO,R ANTONIO MACUCO ALVES 110 CASA 06 - CONDOMÍNIO RESIDENCIAL VILLA BORGHESE CEP: 5382050,JARDIM SARAH,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),12-08-2019,"       1.500,00","       1.500,00",-23.5731195,-46.76271819999999,"R. Antônio Macuco Alves, 110 - CASA 06 - Jardim Sarah, São Paulo - SP, 05382-050, Brazil"
USO ESPECIAL,7107018035002,7107018045008.0,21-11-2018,SP,SAO PAULO,R ANTONIO MACUCO ALVES 110 CASA 10 - CONDOMÍNIO RESIDENCIAL VILLA BORGHESE CEP: 5382050,JARDIM SARAH,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),12-08-2019,"       1.500,00","       1.500,00",-23.5731195,-46.76271819999999,"R. Antônio Macuco Alves, 110 - CASA 10 - Jardim Sarah, São Paulo - SP, 05382-050, Brazil"
USO ESPECIAL,7107018055003,7107018065009.0,21-11-2018,SP,SAO PAULO,R ANTONIO MACUCO ALVES 110 CASA 11 - CONDOMÍNIO RESIDENCIAL VILLA BORGHESE CEP: 5382050,JARDIM SARAH,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),12-08-2019,"       1.500,00","       1.500,00",-23.5731195,-46.76271819999999,"R. Antônio Macuco Alves, 110 - CASA 11 - Jardim Sarah, São Paulo - SP, 05382-050, Brazil"
USO ESPECIAL,7107018075004,7107018085000.0,21-11-2018,SP,SAO PAULO,R ANTONIO MACUCO ALVES 110 CASA 12 - CONDOMÍNIO RESIDENCIAL VILLA BORGHESE CEP: 5382050,JARDIM SARAH,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),12-08-2019,"       1.500,00","       1.500,00",-23.5731195,-46.76271819999999,"R. Antônio Macuco Alves, 110 - CASA 12 - Jardim Sarah, São Paulo - SP, 05382-050, Brazil"
USO ESPECIAL,7107018095005,7107018105000.0,26-11-2018,SP,SAO PAULO,R FERNANDO FALCAO 309  CEP: 3180001,VILA CLAUDIA,NACIONAL INTERIOR,CASA,Locação de Terceiros,Outros,15-10-2018,"         228,00","         228,00",-23.5566162,-46.5850466,"R. Fernando Falcão, 309 - Vila Claudia, São Paulo - SP, 03180-001, Brazil"
USO ESPECIAL,7107018675001,7107018685007.0,21-03-2019,SP,SAO PAULO,R PEDRO DE TOLEDO 717  CEP: 4039032,VILA CLEMENTINO,NÃO INFORMADO,CASA,Uso em Serviço Público ,Fundação ou Autarquia (Adm. Pub. Fed. indireta),21-03-2019,"         358,00","         358,00",-23.598481,-46.6437918,"Rua Pedro de Toledo, 717 - Vila Clementino, São Paulo - SP, 04039-032, Brazil"
USO ESPECIAL,7107018695002,7107018705008.0,21-03-2019,SP,SAO PAULO,R PEDRO DE TOLEDO 719 PARTE DO LOTE 301 CEP: 4039032,VILA CLEMENTINO,NÃO INFORMADO,CASA,Uso em Serviço Público ,Fundação ou Autarquia (Adm. Pub. Fed. indireta),21-03-2019,"         270,00","         270,00",-23.5984683,-46.6438316,"Rua Pedro de Toledo, 719 - 301 - Vila Clementino, São Paulo - SP, 04039-032, Brazil"
USO ESPECIAL,7107018715003,7107018725009.0,22-03-2019,SP,SAO PAULO,R BOTUCATU 1025 1057 CEP: 4023062,VILA CLEMENTINO,NÃO INFORMADO,CASA,"Cessão para Prefeituras, Estados e outras Entidades sem Fins Lucrativos",Outros,23-12-2008,"         497,00","         497,00",-23.6005854,-46.64276779999999,"R. Botucatu, 1025 - Vila Clementino, São Paulo - SP, 04023-062, Brazil"
USO ESPECIAL,7107018865005,7107018875000.0,11-12-2019,SP,SAO PAULO,R OTAVIO PASSOS 39  CEP: 5590190,VILA GOMES,NACIONAL INTERIOR,CASA,Locação de Terceiros,Outros,11-11-2019,"         175,00","         175,00",-23.5745978,-46.7350338,"R. Otávio Passos, 39 - Vila Gomes, São Paulo - SP, 05590-190, Brazil"
USO ESPECIAL,7107018915002,7107018925008.0,29-09-2020,SP,SAO PAULO,R ESTADOS UNIDOS 1342 CASA CEP: 1427001,JARDIM AMERICA,NACIONAL INTERIOR,CASA,Locação de Terceiros,Outros,05-10-2016,"         870,75","         870,75",-23.5675615,-46.66738429999999,"R. Estados Unidos, 1342 - Jardim America, São Paulo - SP, 01427-001, Brazil"
USO ESPECIAL,711000165000,711000175005.0,23-11-2017,MA,AMARANTE DO MARANHAO,R SÃO JOSÉ S/N  CEP: 65923000,POVOADO MUNDO NOVO,NACIONAL INTERIOR,CASA,Uso em Serviço Público ,Fundação ou Autarquia (Adm. Pub. Fed. indireta),24-10-2001,"         600,00","         600,00",-5.5800445,-46.7529491,"R. São Francisco, Amarante do Maranhão - MA, 65923-000, Brazil"
USO ESPECIAL,711000565008,711000575003.0,18-09-2019,MA,AMARANTE DO MARANHAO,AV DEPUTADO LA ROQUE 1412  CEP: 65923000,CENTRO,NACIONAL INTERIOR,RESIDÊNCIA,Locação de Terceiros,Outros,16-06-2019,"         176,85","         176,85",-5.567591900000001,-46.7455258,"Av. Dep. Lã Roque, 1412, Amarante do Maranhão - MA, 65923-000, Brazil"
USO ESPECIAL,711000605000,711000615005.0,09-11-2020,MA,AMARANTE DO MARANHAO,R RUA RIO BRANCO 62  CEP: 65923000,CENTRO,NACIONAL INTERIOR,CASA,Uso em Serviço Público ,Outros,06-09-2016,"         292,50","         292,50",-5.5660552,-46.74876949999999,"R. Rio Branco, 62, Amarante do Maranhão - MA, 65923-000, Brazil"
USO ESPECIAL,711000625000,711000635006.0,17-11-2020,MA,AMARANTE DO MARANHAO,R RUA RIO BRANCO 62  CEP: 65923000,CENTRO,NACIONAL INTERIOR,CASA,Uso em Serviço Público ,Outros,06-09-2016,"         292,50","         292,50",-5.5660552,-46.74876949999999,"R. Rio Branco, 62, Amarante do Maranhão - MA, 65923-000, Brazil"
USO ESPECIAL,7113000175001,7113000025000.0,21-12-2001,SP,SAO ROQUE,R ACESSO PELA RUA LEÃO XXIII 2  CEP: 18130000,,NACIONAL INTERIOR,RESIDÊNCIA,Em regularização - Outros,União (Adm. Pub. Fed. direta),09-02-1977,"      31.200,00","      31.200,00",-23.5255104,-47.135027,"R. Leão XIII - Jardim Tanzi, São Roque - SP, 18134-330, Brazil"
USO ESPECIAL,7115000265007,7115000045007.0,21-12-2001,SP,SAO SEBASTIAO,R VITORINO GONÇALVES DOS SANTOS S/N  CEP: 11600000,CENTRO,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),21-12-1977,"       1.039,15","       1.039,15",-23.8045316,-45.4001694,"R. Vitorino Gonçalves dos Santos - Centro, São Sebastião - SP, 11600-000, Brazil"
USO ESPECIAL,7115000305009,7115000055002.0,21-12-2001,SP,SAO SEBASTIAO,AV DR. ARMANDO SALES DE OLIVEIRA 359 - CEP: 11600000,CENTRO,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),07-05-1971,"         140,00","         140,00",-23.8010783,-45.4052285,"Av. Dr. Armando Salles de Oliveira, 359 - Centro, São Sebastião - SP, 11600-000, Brazil"
USO ESPECIAL,7115000335005,7115000215000.0,21-12-2001,SP,SAO SEBASTIAO,R EXPEDICIONÁRIOS BRASILEIROS 171 E Nº 179 (ANTIGA R. 24 DE OUTUBRO) CEP: 11600000,CENTRO,MARINHA COM ACRESCIDO DE MARINHA,CASA,"Cessão para Prefeituras, Estados e outras Entidades sem Fins Lucrativos",União (Adm. Pub. Fed. direta),27-03-2018,"         261,80","         261,80",-23.7736998,-45.506339,"São Sebastião - State of São Paulo, 11600-000, Brazil"
USO ESPECIAL,7115000345000,7115000035001.0,21-12-2001,SP,SAO SEBASTIAO,R GENERAL OSÓRIO 75 - CEP: 11600000,CENTRO,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),19-12-1967,"         205,00","         205,00",-23.8035861,-45.3999185,"R. Gen. Osório, 75 - Centro, São Sebastião - SP, 11600-000, Brazil"
USO ESPECIAL,7115000545000,7115000555005.0,05-06-2020,SP,SAO SEBASTIAO,R VEREADOR ZINO MILITAO DOS SANTOS 93  CEP: 11608542,CENTRO,NACIONAL INTERIOR,CASA,Locação de Terceiros,Outros,01-04-2020,"         115,00","         115,00",-23.8010769,-45.402614,"São Sebastião, State of São Paulo, Brazil"
USO ESPECIAL,7121000135000,7121000045001.0,21-12-2001,SP,SAO VICENTE,PR PARAPUÃ S/Nº  CEP: 11301000,,MARINHA COM ACRESCIDO DE MARINHA,RESIDÊNCIA,Usufruto Indígena,União (Adm. Pub. Fed. direta),01-01-2004,"   1.284.320,00","   1.284.320,00",-21.7797655,-50.7917845,"Parapuã - State of São Paulo, 17730-000, Brazil"
USO ESPECIAL,7123000025007,7123000035002.0,10-02-2010,SP,SARAPUI,R CEL. ERESTO PIEDADE 137  CEP: 18225000,,NACIONAL INTERIOR,CASA,Em regularização - Outros,União (Adm. Pub. Fed. direta),04-02-2015,"       1.050,00","       1.050,00",-23.6382897,-47.8251436,"R. Ernesto Piedade, 137 - Centro, Sarapuí - SP, 18225-000, Brazil"
USO ESPECIAL,7131000055004,7131000065000.0,19-02-2019,SP,SERRANA,R AMAPÁ 333 SETOR 3 – QUADRA: 050 LOTE: 082 CEP: 14150000,BELA VISTA,NACIONAL INTERIOR,CASA,Disponível para Alienação,União (Adm. Pub. Fed. direta),19-02-2019,"       1.744,40","       1.744,40",-21.2011579,-47.60481790000001,"R. Amapá, 333 - 3 – QUADRA, Serrana - SP, 14150-000, Brazil"
USO ESPECIAL,7145001205000,7145000845005.0,21-12-2001,SP,SOROCABA,R DILERMANO VIEIRA BORGES 182  CEP: 18072450,JARDIM NOVA IPANEMA,NACIONAL INTERIOR,RESIDÊNCIA,Em regularização - Entrega,Outros,23-01-1987,"         250,00","         250,00",-23.4617665,-47.4958028,"R. Dilermando Viêira Borges, 182 - Jardim Nova Ipanema, Sorocaba - SP, 18071-776, Brazil"
USO ESPECIAL,7145001215005,7145000045009.0,21-12-2001,SP,SOROCABA,AV SANTOS DUMONT 1265  CEP: 18065290,JARDIM ANA MARIA,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),12-09-1980,"       3.600,00","       3.600,00",-23.4827622,-47.4847385,"Av. Santos Dumont, 1265 - Jardim Ana Maria, Sorocaba - SP, 18065-290, Brazil"
USO ESPECIAL,7145001245001,7145000815009.0,21-12-2001,SP,SOROCABA,R DILERMANO VIEIRA BORGES 252  CEP: 18072450,JARDIM NOVA IPANEMA,NACIONAL INTERIOR,RESIDÊNCIA,Em regularização - Entrega,Outros,23-01-1987,"         250,00","         250,00",-23.461649,-47.496061,"R. Dilermando Viêira Borges, 252 - Jardim Maria Eugenia, Sorocaba - SP, 18071-000, Brazil"
USO ESPECIAL,7145001275008,7145000435001.0,21-12-2001,SP,SOROCABA,R PIRACICABA 320  CEP: 18060100,VILA TRUJILLO,NACIONAL INTERIOR,CASA,Em regularização - Entrega,Outros,22-08-2001,"         290,00","         290,00",-23.4932433,-47.47419259999999,"R. Piracicaba, 320 - Vila Carvalho, Sorocaba - SP, 18060-100, Brazil"
USO ESPECIAL,7145001335000,7145000335007.0,21-12-2001,SP,SOROCABA,R ANTÔNIO FERREIRA 11 QUADRA 31 - LOTE 06 CEP: 18047500,PARQUE CAMPOLIM,NACIONAL INTERIOR,CASA,Em regularização - Entrega,Outros,02-10-1989,"         321,50","         321,50",-23.5279361,-47.4676991,"Rua Antônio Ferreira, 11 - QUADRA 31 - LOTE 06 - Parque Campolim, Sorocaba - SP, 18047-637, Brazil"
USO ESPECIAL,7145001345006,7145000315006.0,21-12-2001,SP,SOROCABA,R BERNARDO CRESPO LOPES 87 QUADRA 22 - LOTE 07 CEP: 18047470,PARQUE CAMPOLIM,NACIONAL INTERIOR,CASA,Em regularização - Entrega,Outros,02-10-1989,"         360,00","         360,00",-23.5260688,-47.4675782,"Rua Bernardo Crespo Lopes, 87 - QUADRA 22 - LOTE 07 - Parque Campolim, Sorocaba - SP, 18047-633, Brazil"
USO ESPECIAL,7145001355001,7145000235002.0,21-12-2001,SP,SOROCABA,R FLORINDO JULIO 48 QUADRA 15 - LOTE 25 CEP: 18047470,PARQUE CAMPOLIM,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,Outros,08-08-2006,"         360,00","         360,00",-23.5258801,-47.4635371,"Rua Florindo Julio, 48 - QUADRA 15 - LOTE 25 - Parque Campolim, Sorocaba - SP, 18047-650, Brazil"
USO ESPECIAL,7145001365007,7145000385004.0,21-12-2001,SP,SOROCABA,R CARLOS HANNICKEL 111 QUADRA 26 - LOTE 23 CEP: 18047730,PARQUE CAMPOLIM,NACIONAL INTERIOR,CASA,Em regularização - Entrega,Outros,02-10-1989,"         392,33","         392,33",-23.5276336,-47.4629011,"Parque Campolim, Sorocaba - SP, 18047-730, Brazil"
USO ESPECIAL,7145001375002,7145000375009.0,21-12-2001,SP,SOROCABA,R GERALDO SOARES LEITÃO 152 QUADRA 27 - LOTE 12 CEP: 18047730,PARQUE CAMPOLIM,NACIONAL INTERIOR,CASA,Em regularização - Entrega,Outros,15-08-2001,"         360,00","         360,00",-23.5281545,-47.463884,"Rua Geraldo Soares Leitão, 152 - QUADRA 27 - LOTE 12 - Parque Campolim, Sorocaba - SP, 18047-700, Brazil"
USO ESPECIAL,7145001385008,7145000245008.0,21-12-2001,SP,SOROCABA,R GERALDO SOARES LEITÃO 188 QUADRA 27 - LOTE 16 CEP: 18047700,PARQUE CAMPOLIM,NACIONAL INTERIOR,CASA,Em regularização - Entrega,União (Adm. Pub. Fed. direta),02-10-1989,"         360,00","         360,00",-23.528308,-47.4634468,"Rua Geraldo Soares Leitão, 188 - QUADRA 27 - LOTE 16 - Parque Campolim, Sorocaba - SP, 18047-700, Brazil"
USO ESPECIAL,7145001395003,7145000325001.0,21-12-2001,SP,SOROCABA,R LEVINDO LIMA 110 QUADRA 34 - LOTE 4 CEP: 18047720,PARQUE CAMPOLIM,NACIONAL INTERIOR,CASA,Em regularização - Entrega,União (Adm. Pub. Fed. direta),02-10-1989,"         357,30","         357,30",-23.5285355,-47.4644799,"R. Levindo Lima, 110 - QUADRA 34 - LOTE 4 - Parque Campolim, Sorocaba - SP, 18047-720, Brazil"
USO ESPECIAL,7145001405009,7145000355008.0,21-12-2001,SP,SOROCABA,R LEVINDO LIMA 171 QUADRA 27 - LOTE 04 CEP: 18047720,PARQUE CAMPOLIM,NACIONAL INTERIOR,CASA,Em regularização - Entrega,Outros,02-10-1989,"         360,00","         360,00",-23.5286753,-47.4638623,"R. Levindo Lima, 171 - QUADRA 27 - LOTE 04 - Parque Campolim, Sorocaba - SP, 18047-720, Brazil"
USO ESPECIAL,7145001415004,7145000495004.0,21-12-2001,SP,SOROCABA,R FRANCISCO NEVES 127 QUADRA 38 - LOTE 21 CEP: 18047510,PARQUE CAMPOLIM,NACIONAL INTERIOR,CASA,Em regularização - Entrega,União (Adm. Pub. Fed. direta),02-10-1989,"         357,30","         357,30",-23.5288509,-47.467192,"Rua Francisco Neves, 127 - QUADRA 38 - LOTE 21 - Parque Campolim, Sorocaba - SP, 18047-637, Brazil"
USO ESPECIAL,7145001425000,7145000525000.0,21-12-2001,SP,SOROCABA,R ANTONIO FERREIRA 132 QUADRA 35 - LOTE 13 CEP: 18047060,PARQUE CAMPOLIM,NACIONAL INTERIOR,CASA,Em regularização - Entrega,União (Adm. Pub. Fed. direta),02-10-1989,"         360,00","         360,00",-23.5282766,-47.4665586,"Rua Antônio Ferreira, 132 - QUADRA 35 - LOTE 13 - Parque Campolim, Sorocaba - SP, 18047-636, Brazil"
USO ESPECIAL,7145001435005,7145000365003.0,21-12-2001,SP,SOROCABA,R EDISSA PACHECO CARVALHO 157 QUADRA 22 - LOTE 19 CEP: 18047450,PARQUE CAMPOLIM,NACIONAL INTERIOR,CASA,Em regularização - Entrega,Outros,02-10-1989,"         360,00","         360,00",-23.5256776,-47.46685540000001,"R. Edissa Pachêco Carvalho, 157 - QUADRA 22 - LOTE 19 - Parque Campolim, Sorocaba - SP, 18047-631, Brazil"
USO ESPECIAL,7145001445000,7145000705009.0,21-12-2001,SP,SOROCABA,R FRANCISCO NEVES 189 QUADRA 38 - LOTE 16 CEP: 18047490,PARQUE CAMPOLIM,NACIONAL INTERIOR,CASA,Em regularização - Entrega,Outros,02-10-1989,"         321,50","         321,50",-23.5286791,-47.4660841,"Rua Francisco Neves, 189 - QUADRA 38 - LOTE 16 - Parque Campolim, Sorocaba - SP, 18047-637, Brazil"
USO ESPECIAL,7145001455006,7145000505000.0,21-12-2001,SP,SOROCABA,R FRANCISCO NEVES 117 QUADRA 35 - LOTE 09 CEP: 18047510,PARQUE CAMPOLIM,NACIONAL INTERIOR,CASA,Em regularização - Entrega,União (Adm. Pub. Fed. direta),02-10-1989,"         360,00","         360,00",-23.5287605,-47.46668409999999,"Rua Francisco Neves, 117 - QUADRA 35 - LOTE 09 - Parque Campolim, Sorocaba - SP, 18047-637, Brazil"
USO ESPECIAL,7145001465001,7145000715004.0,21-12-2001,SP,SOROCABA,R ANTONIO FERREIRA 194 QUADRA 35 - LOTE 18 CEP: 18047500,PARQUE CAMPOLIM,NACIONAL INTERIOR,CASA,Em regularização - Entrega,União (Adm. Pub. Fed. direta),02-10-1989,"         333,48","         333,48",-23.5283989,-47.4660105,"Rua Antônio Ferreira, 194 - QUADRA 35 - LOTE 18 - Parque Campolim, Sorocaba - SP, 18047-636, Brazil"
USO ESPECIAL,7145001475007,7145000485009.0,21-12-2001,SP,SOROCABA,R AVELINO AGNELO ROSA 96 QUADRA 36 - LOTE 19 CEP: 18047510,PARQUE CAMPOLIM,NACIONAL INTERIOR,CASA,Em regularização - Entrega,Outros,02-10-1989,"         321,50","         321,50",-23.528166,-47.4679868,"Rua Avelino Agnelo Rosa, 96 - QUADRA 36 - LOTE 19 - Parque Campolim, Sorocaba - SP, 18047-636, Brazil"
USO ESPECIAL,7145001485002,7145000305000.0,21-12-2001,SP,SOROCABA,R MARIA SOARES LEITÃO 161 QUADRA 19 - LOTE 09 CEP: 18047690,PARQUE CAMPOLIM,NACIONAL INTERIOR,CASA,Em regularização - Entrega,Outros,02-10-1989,"         357,30","         357,30",-23.5272443,-47.4636131,"R. Maria Soares Leitão, 161 - QUADRA 19 - LOTE 09 - Parque Campolim, Sorocaba - SP, 18047-690, Brazil"
USO ESPECIAL,7145001495008,7145000255003.0,21-12-2001,SP,SOROCABA,R ANTONIO SOARES LEITÃO 96 QUADRA 20 - LOTE 23 CEP: 18047680,PARQUE CAMPOLIM,NACIONAL INTERIOR,CASA,Entrega - Administração Federal Direta,Outros,28-09-2006,"         357,30","         357,30",-23.5266732,-47.4635306,"Rua Antônio Soares Leitão, 96 - QUADRA 20 - LOTE 23 - Parque Campolim, Sorocaba - SP, 18047-680, Brazil"
USO ESPECIAL,7145001505003,7145000345002.0,21-12-2001,SP,SOROCABA,R ANTONIO SOARES LEITÃO 72 QUADRA 20 - LOTE 21 CEP: 18047690,PARQUE CAMPOLIM,NACIONAL INTERIOR,CASA,Em regularização - Entrega,União (Adm. Pub. Fed. direta),02-10-1989,"         360,00","         360,00",-23.5265636,-47.4638457,"Rua Antônio Soares Leitão, 72 - QUADRA 20 - LOTE 21 - Parque Campolim, Sorocaba - SP, 18047-680, Brazil"
USO ESPECIAL,7145001515009,7145000275004.0,21-12-2001,SP,SOROCABA,R CARLOS HANNICKEL 75 QUADRA 26 - LOTE 26 CEP: 18047690,PARQUE CAMPOLIM,NACIONAL INTERIOR,CASA,Em regularização - Entrega,União (Adm. Pub. Fed. direta),02-10-1989,"         360,00","         360,00",-23.5270442,-47.4639601,"R. Maria Soares Leitão - Parque Campolim, Sorocaba - SP, 18047-690, Brazil"
