Classe,Número do RIP,Id. Utilização,Data de cadastramento,UF,Município,Endereço,Bairro,Conceituação,Tipo Imóvel,Regime de Utilização,Proprietário Oficial,Data do Início da Utilização,Área do Terreno Total,Área da União,lat,lng,format_address
USO ESPECIAL,9701271605008,9701271615003.0,23-06-2008,DF,BRASILIA,ST SUPER QUADRA NORTE(SQN) 103 PROJEÇÃO 1- APTO 502 - BLOCO A CEP: 70722010,PLANO PILOTO,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),04-08-1977,"       1.065,77","       1.065,77",-15.7793606,-47.8828783,"Asa Norte Superquadra Norte 103 - Asa Norte, Brasília - DF, 70732-000, Brazil"
USO ESPECIAL,9701271625009,9701271635004.0,23-06-2008,DF,BRASILIA,ST SUPER QUADRA NORTE(SQN) 103 PROJEÇÃO 1- APTO 503 - BLOCO A CEP: 70722010,PLANO PILOTO,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),04-08-1977,"       1.065,76","       1.065,76",-15.7793606,-47.8828783,"Asa Norte Superquadra Norte 103 - Asa Norte, Brasília - DF, 70732-000, Brazil"
USO ESPECIAL,9701271645000,9701271655005.0,23-06-2008,DF,BRASILIA,ST SUPER QUADRA NORTE(SQN) 103 PROJEÇÃO 1- APTO 504 - BLOCO A CEP: 70722010,PLANO PILOTO,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),04-08-1977,"       1.065,76","       1.065,76",-15.7793606,-47.8828783,"Asa Norte Superquadra Norte 103 - Asa Norte, Brasília - DF, 70732-000, Brazil"
USO ESPECIAL,9701271665000,9701271675006.0,23-06-2008,DF,BRASILIA,ST SUPER QUADRA NORTE(SQN) 103 PROJEÇÃO 1- APTO 505 - BLOCO A CEP: 70722010,PLANO PILOTO,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),04-08-1977,"       1.065,76","       1.065,76",-15.7793606,-47.8828783,"Asa Norte Superquadra Norte 103 - Asa Norte, Brasília - DF, 70732-000, Brazil"
USO ESPECIAL,9701271685001,9701271695007.0,23-06-2008,DF,BRASILIA,ST SUPER QUADRA NORTE(SQN) 103 PROJEÇÃO 1- APTO 506 - BLOCO A CEP: 70722010,PLANO PILOTO,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),04-08-1977,"       1.065,76","       1.065,76",-15.7793606,-47.8828783,"Asa Norte Superquadra Norte 103 - Asa Norte, Brasília - DF, 70732-000, Brazil"
USO ESPECIAL,9701271705002,9701271715008.0,23-06-2008,DF,BRASILIA,ST SUPER QUADRA NORTE(SQN) 103 PROJEÇÃO 1- APTO 507 - BLOCO A CEP: 70722010,PLANO PILOTO,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),04-08-1977,"       1.065,76","       1.065,76",-15.7793606,-47.8828783,"Asa Norte Superquadra Norte 103 - Asa Norte, Brasília - DF, 70732-000, Brazil"
USO ESPECIAL,9701271725003,9701271735009.0,23-06-2008,DF,BRASILIA,ST SUPER QUADRA NORTE(SQN) 103 PROJEÇÃO 1- APTO 508 - BLOCO A CEP: 70722010,PLANO PILOTO,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),04-08-1977,"       1.065,76","       1.065,76",-15.7793606,-47.8828783,"Asa Norte Superquadra Norte 103 - Asa Norte, Brasília - DF, 70732-000, Brazil"
USO ESPECIAL,9701271745004,9701271755000.0,24-06-2008,DF,BRASILIA,ST SUPER QUADRA NORTE(SQN) 103 PROJEÇÃO 1- APTO 601 - BLOCO A CEP: 70722010,PLANO PILOTO,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),04-08-1977,"       1.065,76","       1.065,76",-15.7793606,-47.8828783,"Asa Norte Superquadra Norte 103 - Asa Norte, Brasília - DF, 70732-000, Brazil"
USO ESPECIAL,9701271785006,9701271795001.0,24-06-2008,DF,BRASILIA,ST SUPER QUADRA NORTE(SQN) 103 PROJEÇÃO 1- APTO 602 - BLOCO A CEP: 70722010,PLANO PILOTO,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),04-08-1977,"       1.065,76","       1.065,76",-15.7793606,-47.8828783,"Asa Norte Superquadra Norte 103 - Asa Norte, Brasília - DF, 70732-000, Brazil"
USO ESPECIAL,9701271805007,9701271815002.0,24-06-2008,DF,BRASILIA,ST SUPER QUADRA NORTE(SQN) 103 PROJEÇÃO 1- APTO 603 - BLOCO A CEP: 70722010,PLANO PILOTO,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),04-08-1977,"       1.065,76","       1.065,76",-15.7793606,-47.8828783,"Asa Norte Superquadra Norte 103 - Asa Norte, Brasília - DF, 70732-000, Brazil"
USO ESPECIAL,9701271825008,9701271835003.0,24-06-2008,DF,BRASILIA,ST SUPER QUADRA NORTE(SQN) 103 PROJEÇÃO 1- APTO 604 - BLOCO A CEP: 70722010,PLANO PILOTO,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),04-08-1977,"       1.065,76","       1.065,76",-15.7793606,-47.8828783,"Asa Norte Superquadra Norte 103 - Asa Norte, Brasília - DF, 70732-000, Brazil"
USO ESPECIAL,9701271845009,9701271855004.0,24-06-2008,DF,BRASILIA,ST SUPER QUADRA NORTE(SQN) 103 PROJEÇÃO 1- APTO 605 - BLOCO A CEP: 70722010,PLANO PILOTO,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),04-08-1977,"       1.065,76","       1.065,76",-15.7793606,-47.8828783,"Asa Norte Superquadra Norte 103 - Asa Norte, Brasília - DF, 70732-000, Brazil"
USO ESPECIAL,9701271865000,9701271875005.0,24-06-2008,DF,BRASILIA,ST SUPER QUADRA NORTE(SQN) 103 PROJEÇÃO 1- APTO 606 - BLOCO A CEP: 70722010,PLANO PILOTO,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),04-08-1977,"       1.065,76","       1.065,76",-15.7793606,-47.8828783,"Asa Norte Superquadra Norte 103 - Asa Norte, Brasília - DF, 70732-000, Brazil"
USO ESPECIAL,9701271885000,9701271895006.0,24-06-2008,DF,BRASILIA,ST SUPER QUADRA NORTE(SQN) 103 PROJEÇÃO 1- APTO 607 - BLOCO A CEP: 70722010,PLANO PILOTO,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),04-08-1977,"       1.065,76","       1.065,76",-15.7793606,-47.8828783,"Asa Norte Superquadra Norte 103 - Asa Norte, Brasília - DF, 70732-000, Brazil"
USO ESPECIAL,9701271905001,9701271915007.0,24-06-2008,DF,BRASILIA,ST SUPER QUADRA NORTE(SQN) 103 PROJEÇÃO 1- APTO 608 - BLOCO A CEP: 70722010,PLANO PILOTO,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),04-08-1977,"       1.065,76","       1.065,76",-15.7793606,-47.8828783,"Asa Norte Superquadra Norte 103 - Asa Norte, Brasília - DF, 70732-000, Brazil"
USO ESPECIAL,9701271925002,9701271935008.0,25-06-2008,DF,BRASILIA,ST SUPER QUADRA NORTE(SQN) 103 PROJEÇÃO 2- APTO 101 - BLOCO B CEP: 70722010,PLANO PILOTO,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),04-08-1977,"       1.051,64","       1.051,64",-15.7793606,-47.8828783,"Asa Norte Superquadra Norte 103 - Asa Norte, Brasília - DF, 70732-000, Brazil"
USO ESPECIAL,9701271945003,9701271955009.0,25-06-2008,DF,BRASILIA,ST SUPER QUADRA NORTE(SQN) 103 PROJEÇÃO 2- APTO 102 - BLOCO B CEP: 70722010,PLANO PILOTO,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),04-08-1977,"       1.051,64","       1.051,64",-15.7793606,-47.8828783,"Asa Norte Superquadra Norte 103 - Asa Norte, Brasília - DF, 70732-000, Brazil"
USO ESPECIAL,9701271965004,9701271975000.0,26-06-2008,DF,BRASILIA,ST SUPER QUADRA NORTE(SQN) 103 PROJEÇÃO 2- APTO 103 - BLOCO B CEP: 70722010,PLANO PILOTO,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),04-08-1977,"       1.051,64","       1.051,64",-15.7792431,-47.883802,"Asa Norte Superquadra Norte 103 BL B - Brasília, DF, 70297-400, Brazil"
USO ESPECIAL,9701271985005,9701271995000.0,26-06-2008,DF,BRASILIA,ST SUPER QUADRA NORTE(SQN) 103 PROJEÇÃO 2- APTO 104 - BLOCO B CEP: 70722010,PLANO PILOTO,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),04-08-1977,"       1.051,64","       1.051,64",-15.7793606,-47.8828783,"Asa Norte Superquadra Norte 103 - Asa Norte, Brasília - DF, 70732-000, Brazil"
USO ESPECIAL,9701272005004,9701272015000.0,26-06-2008,DF,BRASILIA,ST SUPER QUADRA NORTE(SQN) 103 PROJEÇÃO 2- APTO 105 - BLOCO B CEP: 70722010,PLANO PILOTO,MARINHA COM NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),04-08-1977,"       1.051,64","       1.051,64",-15.7793606,-47.8828783,"Asa Norte Superquadra Norte 103 - Asa Norte, Brasília - DF, 70732-000, Brazil"
USO ESPECIAL,9701272025005,9701272035000.0,26-06-2008,DF,BRASILIA,ST SUPER QUADRA NORTE(SQN) 103 PROJEÇÃO 2- APTO 106 - BLOCO B CEP: 70722010,PLANO PILOTO,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),04-08-1977,"       1.051,64","       1.051,64",-15.7793606,-47.8828783,"Asa Norte Superquadra Norte 103 - Asa Norte, Brasília - DF, 70732-000, Brazil"
USO ESPECIAL,9701272045006,9701272055001.0,26-06-2008,DF,BRASILIA,ST SUPER QUADRA NORTE(SQN) 103 PROJEÇÃO 2- APTO 201 - BLOCO B CEP: 70722010,PLANO PILOTO,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),04-08-1977,"       1.051,64","       1.051,64",-15.7793606,-47.8828783,"Asa Norte Superquadra Norte 103 - Asa Norte, Brasília - DF, 70732-000, Brazil"
USO ESPECIAL,9701272065007,9701272075002.0,26-06-2008,DF,BRASILIA,ST SUPER QUADRA NORTE(SQN) 103 PROJEÇÃO 2- APTO 202 - BLOCO B CEP: 70722010,PLANO PILOTO,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),04-08-1977,"       1.051,64","       1.051,64",-15.7793606,-47.8828783,"Asa Norte Superquadra Norte 103 - Asa Norte, Brasília - DF, 70732-000, Brazil"
USO ESPECIAL,9701272085008,9701272095003.0,26-06-2008,DF,BRASILIA,ST SUPER QUADRA NORTE(SQN) 103 PROJEÇÃO 2- APTO 203 - BLOCO B CEP: 70722010,PLANO PILOTO,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),04-08-1977,"       1.051,64","       1.051,64",-15.7793606,-47.8828783,"Asa Norte Superquadra Norte 103 - Asa Norte, Brasília - DF, 70732-000, Brazil"
USO ESPECIAL,9701272105009,9701272115004.0,26-06-2008,DF,BRASILIA,ST SUPER QUADRA NORTE(SQN) 103 PROJEÇÃO 2- APTO 204 - BLOCO B CEP: 70722010,PLANO PILOTO,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),04-08-1977,"       1.051,64","       1.051,64",-15.7793606,-47.8828783,"Asa Norte Superquadra Norte 103 - Asa Norte, Brasília - DF, 70732-000, Brazil"
USO ESPECIAL,9701272125000,9701272135005.0,26-06-2008,DF,BRASILIA,ST SUPER QUADRA NORTE(SQN) 103 PROJEÇÃO 2- APTO 205 - BLOCO B CEP: 70722010,PLANO PILOTO,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),04-08-1977,"       1.051,64","       1.051,64",-15.7793606,-47.8828783,"Asa Norte Superquadra Norte 103 - Asa Norte, Brasília - DF, 70732-000, Brazil"
USO ESPECIAL,9701272145000,9701272155006.0,26-06-2008,DF,BRASILIA,ST SUPER QUADRA NORTE(SQN) 103 PROJEÇÃO 2- APTO 206 - BLOCO B CEP: 70722010,PLANO PILOTO,MARINHA COM NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),04-08-1977,"       1.051,64","       1.051,64",-15.7793606,-47.8828783,"Asa Norte Superquadra Norte 103 - Asa Norte, Brasília - DF, 70732-000, Brazil"
USO ESPECIAL,9701272265006,9701272275001.0,13-10-2008,DF,BRASILIA,ST SUPER QUADRA NORTE(SQN) 103 PROJEÇÃO 2- APTO 301 - BLOCO B CEP: 70722010,PLANO PILOTO,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),04-08-1997,"       1.051,64","       1.051,64",-15.7793606,-47.8828783,"Asa Norte Superquadra Norte 103 - Asa Norte, Brasília - DF, 70732-000, Brazil"
USO ESPECIAL,9701272505007,9701272515002.0,20-05-2009,DF,BRASILIA,Q SHCES QUADRA 1205 BLOCO E 101 APARTAMENTO CEP: 70658255,CRUZEIRO NOVO,NACIONAL INTERIOR,APARTAMENTO,Guarda provisória,União (Adm. Pub. Fed. direta),04-12-2014,"         382,00","         382,00",-15.7946653,-47.9365659,"Cruzeiro / Sudoeste / Octogonal, Brasília - DF, 70658-255, Brazil"
USO ESPECIAL,9701329735006,9701329745001.0,01-04-2014,DF,BRASILIA,Q SHCES QUADRA 913 BLOCO A 305 APARTAMENTO CEP: 70655011,CRUZEIRO NOVO,NACIONAL INTERIOR,APARTAMENTO,Vago para uso,União (Adm. Pub. Fed. direta),03-07-2018,"         392,25","         392,25",-15.7933848,-47.9372133,"Cruzeiro / Sudoeste / Octogonal, Brasília - DF, 70655-011, Brazil"
USO ESPECIAL,9701330385005,9701330395000.0,29-10-2014,DF,BRASILIA,Q SQN 304 BLOCO B 108 APARTAMENTO CEP: 70736020,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Disponível para Alienação,União (Adm. Pub. Fed. direta),18-01-2018,"       1.137,85","       1.137,85",-15.7762768,-47.8854862,"Asa Norte Superquadra Norte 304 BL B - Brasília, DF, 70755-540, Brazil"
USO ESPECIAL,9701330505000,9701330515006.0,04-11-2014,DF,BRASILIA,Q SQS 104 BLOCO B 301  CEP: 70343020,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),26-12-2018,"         982,68","         982,68",-15.807925,-47.8947168,"Sqsw 104 Bl F - c As /N - Asa Sul, Brasília - DF, 70670-406, Brazil"
USO ESPECIAL,9701330545002,9701330555008.0,04-11-2014,DF,BRASILIA,Q SQS 310 BLOCO F 401  CEP: 70363060,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),04-11-2019,"         982,80","         982,80",-15.817849,-47.91156429999999,"Asa Sul Superquadra Sul 310 BL F - Asa Sul, Brasília - DF, 70363-000, Brazil"
USO ESPECIAL,9701334835005,9701334845000.0,08-07-2016,DF,BRASILIA,Q SQN 108 BLOCO G 202 APARTAMENTO CEP: 70744070,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),23-10-2018,"       1.054,37","       1.054,37",-15.7639302,-47.8856617,"0 - Asa Norte Superquadra Norte 108 - Asa Norte, Brasília - DF, 70744-070, Brazil"
USO ESPECIAL,9701335745000,9701335755005.0,19-07-2016,DF,BRASILIA,Q SQS 316 BLOCO B 202 APARTAMENTO CEP: 70387020,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),18-11-1993,"       1.050,00","       1.050,00",-15.8309516,-47.9272699,"Asa Sul Superquadra Sul 316 BL B - Brasília, DF, 70387-000, Brazil"
USO ESPECIAL,9701337565009,9701337575004.0,08-09-2016,DF,BRASILIA,Q SQN 307 BLOCO F 302  CEP: 70746060,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Vago para uso,União (Adm. Pub. Fed. direta),03-07-2018,"       1.054,37","       1.054,37",-15.7682139,-47.8883249,"Asa Norte Superquadra Norte 307 - Brasília, DF, 70746-060, Brazil"
USO ESPECIAL,9701337685004,9701337695000.0,22-09-2016,DF,BRASILIA,Q SQS 216 BLOCO E 406  CEP: 70295050,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Disponível para Alienação,União (Adm. Pub. Fed. direta),18-01-2018,"         982,67","         982,67",-15.836045,-47.9224515,"Asa Sul Superquadra Sul 216 BL E - Asa Sul, Brasília - DF, 70295-000, Brazil"
USO ESPECIAL,9701337825000,9701337835006.0,20-10-2016,DF,BRASILIA,R SQS 109 BLOCO D 307 APARTAMENTO CEP: 70372040,ASA SUL,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),26-12-2018,"       1.995,00","       1.995,00",-15.8183832,-47.9054752,"Asa Sul Superquadra Sul 109 BL D - Brasília, DF, 70372-000, Brazil"
USO ESPECIAL,9701339385008,9701339395003.0,21-12-2017,DF,BRASILIA,Q SQN 105 BLOCO E 101 APARTAMENTO CEP: 70734050,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),23-02-2018,"       1.008,00","       1.008,00",-15.7722994,-47.88248249999999,"Asa Norte Superquadra Norte 105 - Brasília, DF, 70734-110, Brazil"
USO ESPECIAL,9701339405009,9701339415004.0,21-12-2017,DF,BRASILIA,Q SQN 105 BLOCO E 102 APARTAMENTO CEP: 70734050,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),23-02-2018,"       1.008,00","       1.008,00",-15.7733229,-47.8839951,"SQN 105 Bl. G - Asa Norte Superquadra Norte 105 - Asa Norte, Brasília - DF, 70297-400, Brazil"
USO ESPECIAL,9701339425000,9701339435005.0,21-12-2017,DF,BRASILIA,Q SQN 105 BLOCO E 103 APARTAMENTO CEP: 70734050,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),23-02-2018,"       1.008,00","       1.008,00",-15.7733229,-47.8839951,"SQN 105 Bl. G - Asa Norte Superquadra Norte 105 - Asa Norte, Brasília - DF, 70297-400, Brazil"
USO ESPECIAL,9701339445000,9701339455006.0,21-12-2017,DF,BRASILIA,Q SQN 105 BLOCO E 105 APARTAMENTO CEP: 70734050,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),23-02-2018,"       1.008,00","       1.008,00",-15.7729893,-47.8823964,"Asa Norte Superquadra Norte 105 BL J - Brasília, DF, 70755-540, Brazil"
USO ESPECIAL,9701339465001,9701339475007.0,21-12-2017,DF,BRASILIA,Q SQN 105 BLOCO E 106 APARTAMENTO CEP: 70734050,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),23-02-2018,"       1.008,00","       1.008,00",-15.7715884,-47.8833725,"Asa Norte Superquadra Norte 105 BL E - Asa Norte, Brasília - DF, 70297-400, Brazil"
USO ESPECIAL,9701339485002,9701339495008.0,21-12-2017,DF,BRASILIA,Q SQN 105 BLOCO E 107 APARTAMENTO CEP: 70734050,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),23-02-2018,"       1.008,00","       1.008,00",-15.7733229,-47.8839951,"SQN 105 Bl. G - Asa Norte Superquadra Norte 105 - Asa Norte, Brasília - DF, 70297-400, Brazil"
USO ESPECIAL,9701339505003,9701339515009.0,21-12-2017,DF,BRASILIA,Q SQN 105 BLOCO E 108 APARTAMENTO CEP: 70734050,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),23-02-2018,"       1.008,00","       1.008,00",-15.7715884,-47.8833725,"Asa Norte Superquadra Norte 105 BL E - Asa Norte, Brasília - DF, 70297-400, Brazil"
USO ESPECIAL,9701339525004,9701339535000.0,21-12-2017,DF,BRASILIA,Q SQN 105 BLOCO E 201 APARTAMENTO CEP: 70734050,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),23-02-2018,"       1.008,00","       1.008,00",-15.7729893,-47.8823964,"Asa Norte Superquadra Norte 105 BL J - Brasília, DF, 70755-540, Brazil"
USO ESPECIAL,9701339545005,9701339555000.0,21-12-2017,DF,BRASILIA,Q SQN 105 BLOCO E 202 APARTAMENTO CEP: 70734050,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),23-02-2018,"       1.008,00","       1.008,00",-15.7733229,-47.8839951,"SQN 105 Bl. G - Asa Norte Superquadra Norte 105 - Asa Norte, Brasília - DF, 70297-400, Brazil"
USO ESPECIAL,9701339565006,9701339575001.0,21-12-2017,DF,BRASILIA,Q SQN 105 BLOCO E 203 APARTAMENTO CEP: 70734050,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),23-02-2018,"       1.008,00","       1.008,00",-15.7715884,-47.8833725,"Asa Norte Superquadra Norte 105 BL E - Asa Norte, Brasília - DF, 70297-400, Brazil"
USO ESPECIAL,9701339585007,9701339595002.0,21-12-2017,DF,BRASILIA,Q SQN 105 BLOCO E 205 APARTAMENTO CEP: 70734050,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),23-02-2018,"       1.008,00","       1.008,00",-15.7733229,-47.8839951,"SQN 105 Bl. G - Asa Norte Superquadra Norte 105 - Asa Norte, Brasília - DF, 70297-400, Brazil"
USO ESPECIAL,9701339605008,9701339615003.0,21-12-2017,DF,BRASILIA,Q SQN 105 BLOCO E 206 APARTAMENTO CEP: 70734050,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),23-02-2018,"       1.008,00","       1.008,00",-15.7715884,-47.8833725,"Asa Norte Superquadra Norte 105 BL E - Asa Norte, Brasília - DF, 70297-400, Brazil"
USO ESPECIAL,9701339625009,9701339635004.0,21-12-2017,DF,BRASILIA,Q SQN 105 BLOCO E 207 APARTAMENTO CEP: 70734050,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),23-02-2018,"       1.008,00","       1.008,00",-15.7733229,-47.8839951,"SQN 105 Bl. G - Asa Norte Superquadra Norte 105 - Asa Norte, Brasília - DF, 70297-400, Brazil"
USO ESPECIAL,9701339645000,9701339655005.0,21-12-2017,DF,BRASILIA,Q SQN 105 BLOCO E 208 APARTAMENTO CEP: 70734050,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),23-02-2018,"       1.008,00","       1.008,00",-15.7715884,-47.8833725,"Asa Norte Superquadra Norte 105 BL E - Asa Norte, Brasília - DF, 70297-400, Brazil"
USO ESPECIAL,9701339665000,9701339675006.0,21-12-2017,DF,BRASILIA,Q SQN 105 BLOCO E 301 APARTAMENTO CEP: 70734050,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),23-02-2018,"       1.008,00","       1.008,00",-15.7733229,-47.8839951,"SQN 105 Bl. G - Asa Norte Superquadra Norte 105 - Asa Norte, Brasília - DF, 70297-400, Brazil"
USO ESPECIAL,9701339685001,9701339695007.0,21-12-2017,DF,BRASILIA,Q SQN 105 BLOCO E 303 APARTAMENTO CEP: 70734050,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),23-02-2018,"       1.008,00","       1.008,00",-15.7715884,-47.8833725,"Asa Norte Superquadra Norte 105 BL E - Asa Norte, Brasília - DF, 70297-400, Brazil"
USO ESPECIAL,9701339705002,9701339715008.0,21-12-2017,DF,BRASILIA,Q SQN 105 BLOCO E 304 APARTAMENTO CEP: 70734050,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),23-02-2018,"       1.008,00","       1.008,00",-15.7715884,-47.8833725,"Asa Norte Superquadra Norte 105 BL E - Asa Norte, Brasília - DF, 70297-400, Brazil"
USO ESPECIAL,9701339725003,9701339735009.0,21-12-2017,DF,BRASILIA,Q SQN 105 BLOCO E 306 APARTAMENTO CEP: 70734050,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),23-02-2018,"       1.008,00","       1.008,00",-15.7733229,-47.8839951,"SQN 105 Bl. G - Asa Norte Superquadra Norte 105 - Asa Norte, Brasília - DF, 70297-400, Brazil"
USO ESPECIAL,9701339745004,9701339755000.0,21-12-2017,DF,BRASILIA,Q SQN 105 BLOCO E 308 APARTAMENTO CEP: 70734050,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),23-02-2018,"       1.008,00","       1.008,00",-15.7715884,-47.8833725,"Asa Norte Superquadra Norte 105 BL E - Asa Norte, Brasília - DF, 70297-400, Brazil"
USO ESPECIAL,9701339765005,9701339775000.0,26-12-2017,DF,BRASILIA,Q SQN 105 BLOCO E 401 APARTAMENTO CEP: 70734050,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),23-02-2018,"       1.008,00","       1.008,00",-15.7729893,-47.8823964,"Asa Norte Superquadra Norte 105 BL J - Brasília, DF, 70755-540, Brazil"
USO ESPECIAL,9701339785006,9701339795001.0,26-12-2017,DF,BRASILIA,Q SQN 105 BLOCO E 402 APARTAMENTO CEP: 70734050,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),23-02-2018,"       1.008,00","       1.008,00",-15.7733229,-47.8839951,"SQN 105 Bl. G - Asa Norte Superquadra Norte 105 - Asa Norte, Brasília - DF, 70297-400, Brazil"
USO ESPECIAL,9701339805007,9701339815002.0,26-12-2017,DF,BRASILIA,Q SQN 105 BLOCO E 403 APARTAMENTO CEP: 70734050,ASA NORTE,NACIONAL INTERIOR,APARTAMENTO,Entrega - Administração Federal Direta,União (Adm. Pub. Fed. direta),23-02-2018,"       1.008,00","       1.008,00",-15.7715884,-47.8833725,"Asa Norte Superquadra Norte 105 BL E - Asa Norte, Brasília - DF, 70297-400, Brazil"
